,Precio,Localidad,Robo_Personas,Homicidios,Promedio
1583,356000000,ENGATIVA,8151,32,458086704.67836255
1584,650000000,SUBA,7567,43,553298142.682
1585,225000000,ENGATIVA,8151,32,458086704.67836255
1586,270000000,FONTIBON,4739,21,517802019.0185185
1587,12500000000,ENGATIVA,8151,32,458086704.67836255
1588,510000000,ENGATIVA,8151,32,458086704.67836255
1589,487040000,FONTIBON,4739,21,517802019.0185185
1590,400000000,ENGATIVA,8151,32,458086704.67836255
1591,285722500,ENGATIVA,8151,32,458086704.67836255
1592,1300000000,SUBA,7567,43,553298142.682
1593,400000000,ENGATIVA,8151,32,458086704.67836255
1594,610000000,FONTIBON,4739,21,517802019.0185185
1595,825270000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1596,220000000,ENGATIVA,8151,32,458086704.67836255
1597,430000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1598,833000000,SUBA,7567,43,553298142.682
1599,355000000,ENGATIVA,8151,32,458086704.67836255
1600,74000000,FONTIBON,4739,21,517802019.0185185
1601,340000000,ENGATIVA,8151,32,458086704.67836255
1602,235000000,ENGATIVA,8151,32,458086704.67836255
1603,1100000000,SUBA,7567,43,553298142.682
1604,450000000,ENGATIVA,8151,32,458086704.67836255
1605,1050000000,ENGATIVA,8151,32,458086704.67836255
1606,169500000,SUBA,7567,43,553298142.682
1607,200000000,ENGATIVA,8151,32,458086704.67836255
1608,380000000,TEUSAQUILLO,3506,9,769561842.9627907
1609,336000000,ENGATIVA,8151,32,458086704.67836255
1610,340000000,FONTIBON,4739,21,517802019.0185185
1611,9476156982,TEUSAQUILLO,3506,9,769561842.9627907
1612,310000000,FONTIBON,4739,21,517802019.0185185
1613,948066338,FONTIBON,4739,21,517802019.0185185
1614,700000000,FONTIBON,4739,21,517802019.0185185
1615,180000000,ENGATIVA,8151,32,458086704.67836255
1616,360029000,SUBA,7567,43,553298142.682
1617,950000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1618,800000000,SUBA,7567,43,553298142.682
1619,221283000,SUBA,7567,43,553298142.682
1620,506316000,ENGATIVA,8151,32,458086704.67836255
1621,550000000,SUBA,7567,43,553298142.682
1622,410000000,SUBA,7567,43,553298142.682
1623,231000000,ENGATIVA,8151,32,458086704.67836255
1624,429000000,FONTIBON,4739,21,517802019.0185185
1625,232000000,ENGATIVA,8151,32,458086704.67836255
1626,240000000,ENGATIVA,8151,32,458086704.67836255
1627,310000000,ENGATIVA,8151,32,458086704.67836255
1628,539000000,ENGATIVA,8151,32,458086704.67836255
1629,211000000,ENGATIVA,8151,32,458086704.67836255
1630,476110600,SUBA,7567,43,553298142.682
1631,490000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1632,1200000000,TEUSAQUILLO,3506,9,769561842.9627907
1633,375000000,SUBA,7567,43,553298142.682
1634,341040000,ENGATIVA,8151,32,458086704.67836255
1635,1500000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1636,380000000,ENGATIVA,8151,32,458086704.67836255
1637,2400000000,FONTIBON,4739,21,517802019.0185185
1638,650000000,ENGATIVA,8151,32,458086704.67836255
1639,390000000,ENGATIVA,8151,32,458086704.67836255
1640,250000000,ENGATIVA,8151,32,458086704.67836255
1641,1101000000,SUBA,7567,43,553298142.682
1642,520000000,ENGATIVA,8151,32,458086704.67836255
1643,490000000,ENGATIVA,8151,32,458086704.67836255
1644,800000000,ENGATIVA,8151,32,458086704.67836255
1645,350000000,ENGATIVA,8151,32,458086704.67836255
1646,300000000,FONTIBON,4739,21,517802019.0185185
1647,320000000,SUBA,7567,43,553298142.682
1648,700000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1649,2500000000,ENGATIVA,8151,32,458086704.67836255
1650,220000000,ENGATIVA,8151,32,458086704.67836255
1651,316511401,KENNEDY,8439,136,358982497.65319866
1652,185000000,FONTIBON,4739,21,517802019.0185185
1653,1000000000,FONTIBON,4739,21,517802019.0185185
1654,1170000000,FONTIBON,4739,21,517802019.0185185
1655,145000000,FONTIBON,4739,21,517802019.0185185
1656,284707500,ENGATIVA,8151,32,458086704.67836255
1657,1480000000,ENGATIVA,8151,32,458086704.67836255
1658,437200000,FONTIBON,4739,21,517802019.0185185
1659,350000000,FONTIBON,4739,21,517802019.0185185
1660,240000000,ENGATIVA,8151,32,458086704.67836255
1661,360717584,KENNEDY,8439,136,358982497.65319866
1662,286737500,ENGATIVA,8151,32,458086704.67836255
1663,530000000,KENNEDY,8439,136,358982497.65319866
1664,320000000,KENNEDY,8439,136,358982497.65319866
1665,335000000,ENGATIVA,8151,32,458086704.67836255
1666,514083000,ENGATIVA,8151,32,458086704.67836255
1667,287752500,ENGATIVA,8151,32,458086704.67836255
1668,270000000,ENGATIVA,8151,32,458086704.67836255
1669,457321664,KENNEDY,8439,136,358982497.65319866
1670,423170000,FONTIBON,4739,21,517802019.0185185
1671,699000000,ENGATIVA,8151,32,458086704.67836255
1672,142000000,FONTIBON,4739,21,517802019.0185185
1673,350000000,ENGATIVA,8151,32,458086704.67836255
1674,250000000,ENGATIVA,8151,32,458086704.67836255
1675,870000000,FONTIBON,4739,21,517802019.0185185
1676,325000000,ENGATIVA,8151,32,458086704.67836255
1677,130000000,ENGATIVA,8151,32,458086704.67836255
1678,260000000,ENGATIVA,8151,32,458086704.67836255
1679,117000000,KENNEDY,8439,136,358982497.65319866
1680,451558700,KENNEDY,8439,136,358982497.65319866
1681,130000000,ENGATIVA,8151,32,458086704.67836255
1682,1200000000,ENGATIVA,8151,32,458086704.67836255
1683,289782500,ENGATIVA,8151,32,458086704.67836255
1684,252735000,KENNEDY,8439,136,358982497.65319866
1685,180000000,FONTIBON,4739,21,517802019.0185185
1686,350000000,ENGATIVA,8151,32,458086704.67836255
1687,160000000,KENNEDY,8439,136,358982497.65319866
1688,415000000,ENGATIVA,8151,32,458086704.67836255
1689,520000000,ENGATIVA,8151,32,458086704.67836255
1690,280000000,ENGATIVA,8151,32,458086704.67836255
1691,340000000,FONTIBON,4739,21,517802019.0185185
1692,250000000,ENGATIVA,8151,32,458086704.67836255
1693,165000000,ENGATIVA,8151,32,458086704.67836255
1694,140000000,FONTIBON,4739,21,517802019.0185185
1695,350000000,ENGATIVA,8151,32,458086704.67836255
1696,150000000,FONTIBON,4739,21,517802019.0185185
1697,480000000,ENGATIVA,8151,32,458086704.67836255
1698,345100000,ENGATIVA,8151,32,458086704.67836255
1699,140000000,KENNEDY,8439,136,358982497.65319866
1700,220000000,FONTIBON,4739,21,517802019.0185185
1701,376696600,KENNEDY,8439,136,358982497.65319866
1702,342055000,ENGATIVA,8151,32,458086704.67836255
1703,286737500,ENGATIVA,8151,32,458086704.67836255
1704,1480000000,ENGATIVA,8151,32,458086704.67836255
1705,660000000,KENNEDY,8439,136,358982497.65319866
1706,288767500,ENGATIVA,8151,32,458086704.67836255
1707,285722500,ENGATIVA,8151,32,458086704.67836255
1708,343070000,ENGATIVA,8151,32,458086704.67836255
1709,284707500,ENGATIVA,8151,32,458086704.67836255
1710,342055000,ENGATIVA,8151,32,458086704.67836255
1711,405000000,FONTIBON,4739,21,517802019.0185185
1712,1000101528,FONTIBON,4739,21,517802019.0185185
1713,344085000,ENGATIVA,8151,32,458086704.67836255
1714,370000000,ENGATIVA,8151,32,458086704.67836255
1715,287752500,ENGATIVA,8151,32,458086704.67836255
1716,288767500,ENGATIVA,8151,32,458086704.67836255
1717,270000000,ENGATIVA,8151,32,458086704.67836255
1718,250000000,ENGATIVA,8151,32,458086704.67836255
1719,250000000,ENGATIVA,8151,32,458086704.67836255
1720,175000000,KENNEDY,8439,136,358982497.65319866
1721,35000000,FONTIBON,4739,21,517802019.0185185
1722,290000000,ENGATIVA,8151,32,458086704.67836255
1723,310000000,KENNEDY,8439,136,358982497.65319866
1724,265000000,ENGATIVA,8151,32,458086704.67836255
1725,730000000,KENNEDY,8439,136,358982497.65319866
1726,343000000,FONTIBON,4739,21,517802019.0185185
1727,480000000,FONTIBON,4739,21,517802019.0185185
1728,450000000,FONTIBON,4739,21,517802019.0185185
1729,820000000,KENNEDY,8439,136,358982497.65319866
1730,690000000,ENGATIVA,8151,32,458086704.67836255
1731,550000000,ENGATIVA,8151,32,458086704.67836255
1732,420000000,ENGATIVA,8151,32,458086704.67836255
1733,270000000,ENGATIVA,8151,32,458086704.67836255
1734,300000000,FONTIBON,4739,21,517802019.0185185
1735,380000000,ENGATIVA,8151,32,458086704.67836255
1736,15000000,KENNEDY,8439,136,358982497.65319866
1737,230000000,KENNEDY,8439,136,358982497.65319866
1738,180000000,ENGATIVA,8151,32,458086704.67836255
1739,810000000,FONTIBON,4739,21,517802019.0185185
1740,185000000,KENNEDY,8439,136,358982497.65319866
1741,110000000,KENNEDY,8439,136,358982497.65319866
1742,170000000,ENGATIVA,8151,32,458086704.67836255
1743,325000000,ENGATIVA,8151,32,458086704.67836255
1744,650000000,FONTIBON,4739,21,517802019.0185185
1745,315000000,ENGATIVA,8151,32,458086704.67836255
1746,185000000,ENGATIVA,8151,32,458086704.67836255
1747,1180000000,FONTIBON,4739,21,517802019.0185185
1748,192000000,ENGATIVA,8151,32,458086704.67836255
1749,125000000,KENNEDY,8439,136,358982497.65319866
1750,320000000,FONTIBON,4739,21,517802019.0185185
1751,195000000,KENNEDY,8439,136,358982497.65319866
1752,520000000,KENNEDY,8439,136,358982497.65319866
1753,220000000,ENGATIVA,8151,32,458086704.67836255
1754,480000000,ENGATIVA,8151,32,458086704.67836255
1755,1350000000,ENGATIVA,8151,32,458086704.67836255
1756,135000000,KENNEDY,8439,136,358982497.65319866
1757,520000000,TEUSAQUILLO,3506,9,769561842.9627907
1758,165000000,KENNEDY,8439,136,358982497.65319866
1759,395000000,FONTIBON,4739,21,517802019.0185185
1760,400000000,FONTIBON,4739,21,517802019.0185185
1761,180000000,KENNEDY,8439,136,358982497.65319866
1762,205000000,ENGATIVA,8151,32,458086704.67836255
1763,155000000,KENNEDY,8439,136,358982497.65319866
1764,550000000,ENGATIVA,8151,32,458086704.67836255
1765,295000000,ENGATIVA,8151,32,458086704.67836255
1766,135000000,KENNEDY,8439,136,358982497.65319866
1767,250000000,BOSA,4422,85,203228289.84242424
1768,145000000,BOSA,4422,85,203228289.84242424
1769,130000000,BOSA,4422,85,203228289.84242424
1770,110000000,BOSA,4422,85,203228289.84242424
1771,360000000,BOSA,4422,85,203228289.84242424
1772,170000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1773,99000000,BOSA,4422,85,203228289.84242424
1774,310000000,KENNEDY,8439,136,358982497.65319866
1775,195000000,BOSA,4422,85,203228289.84242424
1776,25000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1777,253568824,BOSA,4422,85,203228289.84242424
1778,205000000,BOSA,4422,85,203228289.84242424
1779,130000000,BOSA,4422,85,203228289.84242424
1780,145000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1781,160000000,BOSA,4422,85,203228289.84242424
1782,630000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1783,110000000,BOSA,4422,85,203228289.84242424
1784,110000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1785,230000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1786,170000000,BOSA,4422,85,203228289.84242424
1787,350000000,BOSA,4422,85,203228289.84242424
1788,142000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1789,240000000,BOSA,4422,85,203228289.84242424
1790,22000000,BOSA,4422,85,203228289.84242424
1791,130000000,BOSA,4422,85,203228289.84242424
1792,115000000,BOSA,4422,85,203228289.84242424
1793,112000000,BOSA,4422,85,203228289.84242424
1794,240000000,BOSA,4422,85,203228289.84242424
1795,250000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1796,88000000,BOSA,4422,85,203228289.84242424
1797,280000000,BOSA,4422,85,203228289.84242424
1798,170000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1799,420000000,KENNEDY,8439,136,358982497.65319866
1800,150000000,KENNEDY,8439,136,358982497.65319866
1801,25000000,BOSA,4422,85,203228289.84242424
1802,105000000,BOSA,4422,85,203228289.84242424
1803,128000000,BOSA,4422,85,203228289.84242424
1804,290000000,BOSA,4422,85,203228289.84242424
1805,150000000,BOSA,4422,85,203228289.84242424
1806,135000000,BOSA,4422,85,203228289.84242424
1807,126500000,BOSA,4422,85,203228289.84242424
1808,108000000,BOSA,4422,85,203228289.84242424
1809,150000000,BOSA,4422,85,203228289.84242424
1810,160700000,CIUDAD BOLIVAR,3591,156,270552487.283237
1811,140000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1812,900000000,TUNJUELITO,1736,21,393875731.4285714
1813,280000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1814,130000000,BOSA,4422,85,203228289.84242424
1815,140000000,BOSA,4422,85,203228289.84242424
1816,110000000,BOSA,4422,85,203228289.84242424
1817,230000000,BOSA,4422,85,203228289.84242424
1818,85500000,BOSA,4422,85,203228289.84242424
1819,300000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1820,127000000,KENNEDY,8439,136,358982497.65319866
1821,320000000,BOSA,4422,85,203228289.84242424
1822,160000000,BOSA,4422,85,203228289.84242424
1823,145000000,KENNEDY,8439,136,358982497.65319866
1824,184000000,BOSA,4422,85,203228289.84242424
1825,11111111,KENNEDY,8439,136,358982497.65319866
1826,160000000,BOSA,4422,85,203228289.84242424
1827,250000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1828,350000000,KENNEDY,8439,136,358982497.65319866
1829,102000000,BOSA,4422,85,203228289.84242424
1830,120000000,BOSA,4422,85,203228289.84242424
1831,120000000,BOSA,4422,85,203228289.84242424
1832,350000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1833,220000000,BOSA,4422,85,203228289.84242424
1834,135000000,BOSA,4422,85,203228289.84242424
1835,135000000,BOSA,4422,85,203228289.84242424
1836,95000000,KENNEDY,8439,136,358982497.65319866
1837,100000000,BOSA,4422,85,203228289.84242424
1838,160000000,KENNEDY,8439,136,358982497.65319866
1839,260000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1840,82000000,BOSA,4422,85,203228289.84242424
1841,180000000,BOSA,4422,85,203228289.84242424
1842,70000000,BOSA,4422,85,203228289.84242424
1843,130000000,BOSA,4422,85,203228289.84242424
1844,120000000,BOSA,4422,85,203228289.84242424
1845,167000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1846,290000000,KENNEDY,8439,136,358982497.65319866
1847,170000000,BOSA,4422,85,203228289.84242424
1848,450000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1849,135000000,BOSA,4422,85,203228289.84242424
1850,148000000,BOSA,4422,85,203228289.84242424
1851,149000000,BOSA,4422,85,203228289.84242424
1852,220000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1853,185000000,KENNEDY,8439,136,358982497.65319866
1854,157000000,KENNEDY,8439,136,358982497.65319866
1855,95000000,BOSA,4422,85,203228289.84242424
1856,110000000,BOSA,4422,85,203228289.84242424
1857,380000000,KENNEDY,8439,136,358982497.65319866
1858,215000000,BOSA,4422,85,203228289.84242424
1859,365000000,KENNEDY,8439,136,358982497.65319866
1860,73000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1861,170000000,KENNEDY,8439,136,358982497.65319866
1862,268000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1863,150000000,BOSA,4422,85,203228289.84242424
1864,175000000,KENNEDY,8439,136,358982497.65319866
1865,135000000,BOSA,4422,85,203228289.84242424
1866,250000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1867,280000000,BOSA,4422,85,203228289.84242424
1868,160000000,KENNEDY,8439,136,358982497.65319866
1869,270000000,KENNEDY,8439,136,358982497.65319866
1870,310000000,CIUDAD BOLIVAR,3591,156,270552487.283237
1871,97000000,BOSA,4422,85,203228289.84242424
1872,120000000,BOSA,4422,85,203228289.84242424
1873,140000000,KENNEDY,8439,136,358982497.65319866
1874,350000000,KENNEDY,8439,136,358982497.65319866
1875,92000000,BOSA,4422,85,203228289.84242424
1876,150000000,KENNEDY,8439,136,358982497.65319866
1877,750000000,TEUSAQUILLO,3506,9,769561842.9627907
1878,93000000,SANTA FE,3255,36,489554305.51376146
1879,3747000000,CHAPINERO,5578,6,1242553621.6074767
1880,100000000,SANTA FE,3255,36,489554305.51376146
1881,185000000,SANTA FE,3255,36,489554305.51376146
1882,180000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1883,300000000,SANTA FE,3255,36,489554305.51376146
1884,133000000,SANTA FE,3255,36,489554305.51376146
1885,3600000000,SANTA FE,3255,36,489554305.51376146
1886,275000000,SANTA FE,3255,36,489554305.51376146
1887,285000000,KENNEDY,8439,136,358982497.65319866
1888,250000000,SANTA FE,3255,36,489554305.51376146
1889,405000000,CHAPINERO,5578,6,1242553621.6074767
1890,584000000,PUENTE ARANDA,3778,16,491002012.08870965
1891,263200000,SANTA FE,3255,36,489554305.51376146
1892,132000000,SANTA FE,3255,36,489554305.51376146
1893,412845557,CHAPINERO,5578,6,1242553621.6074767
1894,650000000,CHAPINERO,5578,6,1242553621.6074767
1895,530000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1896,387816000,FONTIBON,4739,21,517802019.0185185
1897,576263584,FONTIBON,4739,21,517802019.0185185
1898,870000000,PUENTE ARANDA,3778,16,491002012.08870965
1899,740000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1900,262171279,SANTA FE,3255,36,489554305.51376146
1901,550000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1902,90000000,SANTA FE,3255,36,489554305.51376146
1903,820000000,TEUSAQUILLO,3506,9,769561842.9627907
1904,2000000000,TEUSAQUILLO,3506,9,769561842.9627907
1905,330000000,CHAPINERO,5578,6,1242553621.6074767
1906,2450000000,CHAPINERO,5578,6,1242553621.6074767
1907,2700000000,TEUSAQUILLO,3506,9,769561842.9627907
1908,220000000,LOS MARTIRES,2849,54,559323809.5238096
1909,439400000,BARRIOS UNIDOS,2975,10,1026022394.9523809
1910,674227575,CHAPINERO,5578,6,1242553621.6074767
1911,317159000,TEUSAQUILLO,3506,9,769561842.9627907
1912,65000000,SANTA FE,3255,36,489554305.51376146
1913,1379000000,CHAPINERO,5578,6,1242553621.6074767
1914,600000000,LOS MARTIRES,2849,54,559323809.5238096
1915,433640000,FONTIBON,4739,21,517802019.0185185
1916,299000000,CANDELARIA,665,6,930249592.6829268
1917,220000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1918,125600000,LOS MARTIRES,2849,54,559323809.5238096
1919,190000000,SANTA FE,3255,36,489554305.51376146
1920,583554925,CHAPINERO,5578,6,1242553621.6074767
1921,580000000,LOS MARTIRES,2849,54,559323809.5238096
1922,2750000000,CHAPINERO,5578,6,1242553621.6074767
1923,638369000,FONTIBON,4739,21,517802019.0185185
1924,125000000,LOS MARTIRES,2849,54,559323809.5238096
1925,530000000,SANTA FE,3255,36,489554305.51376146
1926,270000000,LOS MARTIRES,2849,54,559323809.5238096
1927,150000000,SANTA FE,3255,36,489554305.51376146
1928,155000000,SANTA FE,3255,36,489554305.51376146
1929,480000000,SANTA FE,3255,36,489554305.51376146
1930,300000000,LOS MARTIRES,2849,54,559323809.5238096
1931,42000000,LOS MARTIRES,2849,54,559323809.5238096
1932,700000000,SAN CRISTOBAL,2365,48,253686792.66363636
1933,500000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1934,980000000,CHAPINERO,5578,6,1242553621.6074767
1935,287000000,TEUSAQUILLO,3506,9,769561842.9627907
1936,205000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1937,700000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1938,140000000,SAN CRISTOBAL,2365,48,253686792.66363636
1939,650000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
1940,1248996520,ANTONIO NARIÑO,1788,11,457645172.7058824
1941,215721600,TEUSAQUILLO,3506,9,769561842.9627907
1942,263400000,PUENTE ARANDA,3778,16,491002012.08870965
1943,850000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1944,140000000,SAN CRISTOBAL,2365,48,253686792.66363636
1945,300000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1946,320000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1947,243666090,TEUSAQUILLO,3506,9,769561842.9627907
1948,534000000,SANTA FE,3255,36,489554305.51376146
1949,597984800,BARRIOS UNIDOS,2975,10,1026022394.9523809
1950,320000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1951,265000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1952,135000000,SANTA FE,3255,36,489554305.51376146
1953,397500120,SANTA FE,3255,36,489554305.51376146
1954,310400000,SANTA FE,3255,36,489554305.51376146
1955,400000000,SANTA FE,3255,36,489554305.51376146
1956,3900000000,CHAPINERO,5578,6,1242553621.6074767
1957,439000000,SANTA FE,3255,36,489554305.51376146
1958,330000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1959,449000000,SANTA FE,3255,36,489554305.51376146
1960,550000000,SANTA FE,3255,36,489554305.51376146
1961,700000000,SANTA FE,3255,36,489554305.51376146
1962,530000000,TEUSAQUILLO,3506,9,769561842.9627907
1963,290649232,SANTA FE,3255,36,489554305.51376146
1964,869589000,SANTA FE,3255,36,489554305.51376146
1965,320000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1966,220000000,SAN CRISTOBAL,2365,48,253686792.66363636
1967,720000000,TEUSAQUILLO,3506,9,769561842.9627907
1968,2480000000,TEUSAQUILLO,3506,9,769561842.9627907
1969,695000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1970,185000000,ANTONIO NARIÑO,1788,11,457645172.7058824
1971,105000000,SANTA FE,3255,36,489554305.51376146
1972,185000000,SANTA FE,3255,36,489554305.51376146
1973,408845507,SANTA FE,3255,36,489554305.51376146
1974,195000000,CANDELARIA,665,6,930249592.6829268
1975,160000000,SAN CRISTOBAL,2365,48,253686792.66363636
1976,3500000000,CHAPINERO,5578,6,1242553621.6074767
1977,422599845,SANTA FE,3255,36,489554305.51376146
1978,400000000,SAN CRISTOBAL,2365,48,253686792.66363636
1979,220000000,SANTA FE,3255,36,489554305.51376146
1980,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
1981,275000000,TEUSAQUILLO,3506,9,769561842.9627907
1982,538850000,TEUSAQUILLO,3506,9,769561842.9627907
1983,1800000000,CHAPINERO,5578,6,1242553621.6074767
1984,580000000,CHAPINERO,5578,6,1242553621.6074767
1985,1300000000,CHAPINERO,5578,6,1242553621.6074767
1986,238000000,TEUSAQUILLO,3506,9,769561842.9627907
1987,260000000,SANTA FE,3255,36,489554305.51376146
1988,2600000000,CHAPINERO,5578,6,1242553621.6074767
1989,890000000,TEUSAQUILLO,3506,9,769561842.9627907
1990,180000000,CANDELARIA,665,6,930249592.6829268
1991,450000000,TEUSAQUILLO,3506,9,769561842.9627907
1992,995000000,TEUSAQUILLO,3506,9,769561842.9627907
1993,2600000000,CHAPINERO,5578,6,1242553621.6074767
1994,1100000000,CHAPINERO,5578,6,1242553621.6074767
1995,650000000,CHAPINERO,5578,6,1242553621.6074767
1996,235000000,SANTA FE,3255,36,489554305.51376146
1997,125000000,SANTA FE,3255,36,489554305.51376146
1998,230000000,CHAPINERO,5578,6,1242553621.6074767
1999,417486000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2000,2200000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2001,646292564,CHAPINERO,5578,6,1242553621.6074767
2002,440000000,SANTA FE,3255,36,489554305.51376146
2003,280000000,SANTA FE,3255,36,489554305.51376146
2004,1250000000,SAN CRISTOBAL,2365,48,253686792.66363636
2005,353000000,TEUSAQUILLO,3506,9,769561842.9627907
2006,118000000,PUENTE ARANDA,3778,16,491002012.08870965
2007,160000000,TEUSAQUILLO,3506,9,769561842.9627907
2008,2445000000,TEUSAQUILLO,3506,9,769561842.9627907
2009,750000000,CHAPINERO,5578,6,1242553621.6074767
2010,390000000,TEUSAQUILLO,3506,9,769561842.9627907
2011,356958000,SANTA FE,3255,36,489554305.51376146
2012,462538755,CHAPINERO,5578,6,1242553621.6074767
2013,2500000000,LOS MARTIRES,2849,54,559323809.5238096
2014,390000000,CANDELARIA,665,6,930249592.6829268
2015,720000000,CHAPINERO,5578,6,1242553621.6074767
2016,2000000000,SANTA FE,3255,36,489554305.51376146
2017,650000000,TEUSAQUILLO,3506,9,769561842.9627907
2018,583300000,SANTA FE,3255,36,489554305.51376146
2019,440000000,SANTA FE,3255,36,489554305.51376146
2020,1400000000,CHAPINERO,5578,6,1242553621.6074767
2021,3400000000,TEUSAQUILLO,3506,9,769561842.9627907
2022,890000000,CHAPINERO,5578,6,1242553621.6074767
2023,439000000,SANTA FE,3255,36,489554305.51376146
2024,389000000,SAN CRISTOBAL,2365,48,253686792.66363636
2025,3400000000,CANDELARIA,665,6,930249592.6829268
2026,1100000000,CHAPINERO,5578,6,1242553621.6074767
2027,315000000,CHAPINERO,5578,6,1242553621.6074767
2028,450000000,TEUSAQUILLO,3506,9,769561842.9627907
2029,3795000000,TEUSAQUILLO,3506,9,769561842.9627907
2030,1600000000,CHAPINERO,5578,6,1242553621.6074767
2031,499000000,TEUSAQUILLO,3506,9,769561842.9627907
2032,465000000,TEUSAQUILLO,3506,9,769561842.9627907
2033,321800000,SANTA FE,3255,36,489554305.51376146
2034,270000000,PUENTE ARANDA,3778,16,491002012.08870965
2035,420000000,SANTA FE,3255,36,489554305.51376146
2036,330000000,CHAPINERO,5578,6,1242553621.6074767
2037,1300000000,TEUSAQUILLO,3506,9,769561842.9627907
2038,2750000000,CHAPINERO,5578,6,1242553621.6074767
2039,140000000,TEUSAQUILLO,3506,9,769561842.9627907
2040,245000000,CHAPINERO,5578,6,1242553621.6074767
2041,360000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2042,2150000000,SANTA FE,3255,36,489554305.51376146
2043,495000000,SANTA FE,3255,36,489554305.51376146
2044,430000000,CHAPINERO,5578,6,1242553621.6074767
2045,1400000000,CHAPINERO,5578,6,1242553621.6074767
2046,130000000,SANTA FE,3255,36,489554305.51376146
2047,300000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2048,430000000,SANTA FE,3255,36,489554305.51376146
2049,375000000,TEUSAQUILLO,3506,9,769561842.9627907
2050,320000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2051,425000000,SAN CRISTOBAL,2365,48,253686792.66363636
2052,355000000,LOS MARTIRES,2849,54,559323809.5238096
2053,280000000,SANTA FE,3255,36,489554305.51376146
2054,390000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2055,280000000,SANTA FE,3255,36,489554305.51376146
2056,560000000,PUENTE ARANDA,3778,16,491002012.08870965
2057,300000000,SANTA FE,3255,36,489554305.51376146
2058,550000000,PUENTE ARANDA,3778,16,491002012.08870965
2059,395000000,TEUSAQUILLO,3506,9,769561842.9627907
2060,860000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2061,920000000,CHAPINERO,5578,6,1242553621.6074767
2062,545000000,SANTA FE,3255,36,489554305.51376146
2063,650000000,SANTA FE,3255,36,489554305.51376146
2064,150000000,PUENTE ARANDA,3778,16,491002012.08870965
2065,98000000,SAN CRISTOBAL,2365,48,253686792.66363636
2066,420000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2067,750000000,TEUSAQUILLO,3506,9,769561842.9627907
2068,489000000,BARRIOS UNIDOS,2975,10,1026022394.9523809
2069,654700000,USAQUEN,5376,29,738350161.5709343
2070,620000000,CHAPINERO,5578,6,1242553621.6074767
2071,320000000,CHAPINERO,5578,6,1242553621.6074767
2072,532328500,PUENTE ARANDA,3778,16,491002012.08870965
2073,729272500,CHAPINERO,5578,6,1242553621.6074767
2074,2683550000,CHAPINERO,5578,6,1242553621.6074767
